atol    1e-5
length    0.5
m_N    1
m_end    65
m_start    65
mode    TE011
omega    6.294858e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    60
r_end    10.500001
r_start    0.0
radius    10.0
rtol    1e-3
z_N    10
z_end    0.5
z_start    1e-3

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
64.99999999999999  2.1355934237288134  0  0.05644444444444444  1.370564858952071e-16  -1.3264882329692803e-17  0  0  1.115769045621824  -3.900407937222914e-06  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.11188888888888888  3.541650414304221e-18  -1.8688576776465906e-18  0  0  0.030842098426545134  -0.00014320981021581807  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.16733333333333333  8.880796931256931e-20  -3.7062198886911006e-20  0  0  0.0008490700000094225  -4.77951735837767e-05  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.22277777777777777  2.2893960278692763e-21  -3.4659247402750097e-22  0  0  2.339002312510027e-05  -1.465217627870609e-11  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.27822222222222226  6.049988478784238e-23  -1.649070938645981e-23  0  0  6.458165997754244e-07  -1.5761945759740803e-14  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.33366666666666667  1.6255348396773503e-24  -5.2573217510984875e-25  0  0  1.7653864670149125e-08  -2.8120452865095705e-17  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.3891111111111111  4.436796835350008e-26  -1.872267444130233e-26  0  0  4.800849082709211e-10  -7.311965997181168e-20  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.44455555555555554  1.2123095351152057e-27  -4.593218139129533e-28  0  0  1.30268903929262e-11  -2.545559670385317e-22  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.49999999999999994  3.3393078420486595e-29  -1.0436024201058678e-29  0  0  3.5327570741077985e-13  -1.1177293708981195e-24  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.001  1.7337384475225858e-15  -9.08222535352901e-16  0  0  43.0270533416237  -0.000632462032572404  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.05644444444444444  1.4572928899962247e-16  -1.202067341795564e-16  0  0  1.1907642644909757  -7.171900924111151e-06  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.11188888888888888  3.9019873422885894e-18  -1.34265163656124e-18  0  0  0.03291488372413113  -0.00015523083486113532  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.16733333333333333  9.897559348844504e-20  -1.383401050081298e-20  0  0  0.0009050260068775789  -6.32231778275633e-05  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.22277777777777777  2.5314939675525768e-21  -9.343724751364998e-22  0  0  2.4702698838612194e-05  -1.540439174516174e-11  0  0  -0  -0  0  0  
64.99999999999999  2.3135595423728814  0  0.27822222222222226  6.60624563271818e-23  -2.91169654612755e-24  0  0  6.859277917249312e-07  -1.6478358658071985e-14  0  0  -0  -0  0  0  
